id,labels
U7947,"urbana-champaign illinois area, tsinghua university, hci group computer science department uiuc, university of illinois at urbana champaign, interactive cognition lab human factors division university of illinois at urbana-champaign, palo alto research center, human computer interaction lab tsinghua university, netease com inc"
U7948,"raleigh-durham north carolina area, beijing normal university, duke university, temasek life sciences laboratory singapore, national institute of biological sciences beijing, beijing normal university"
U2718,"miami fort lauderdale area, florida international university"
U2719,gainesville florida area
U27683,"beijing city china, capital normal university, manpower china, adfaith management consulting inc., ncs analytical instruments co. ltd."
U24516,"urbana-champaign illinois area, georgia institute of technology, nvidia, lawrence livermore national laboratory, federal reserve bank of atlanta"
U8705,"greater new york city area, universidade federal do rio grande do sul, google, bloomberg, university of illinois, ibm t. j. watson research center, sap research, fraunhofer iese, group of parallel and distributed processing universidade federal do rio grande do sul, fault tolerance research group universidade federal do rio grande do sul"
U8702,"urbana-champaign illinois area, bangladesh university of engineering and technology, university of illinois at urbana-champaign, xerox research center webster, national center for supercomputing applications, bangladesh university of engineering &amp; technology"
U8701,"urbana-champaign illinois area, university of texas at austin, google, university of illinois at urbana-champaign"
U24209,"urbana-champaign illinois area, state university of new york at binghamton, university of illinois at urbana-champaign, binghamton university, kpmg us"
U13957,urbana-champaign illinois area
U27331,urbana-champaign illinois area
U13955,"greater seattle area, microsoft"
U13954,"urbana-champaign illinois area, university of missouri-columbia, university of illinois at urbana-champaign, microsoft research, naval research laboratory, washington university in st. louis"
U27334,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, microsoft"
U27518,"phoenix arizona area, arizona state university"
U27519,"shanghai city china, shanghai jiao tong university, morgan stanley, convergys, intel corporation"
U27514,"san francisco bay area, tongji university, yelp.com, sap, microsoft"
U27515,"greater seattle area, shanghai jiao tong university, facebook, amazon.com"
U27516,"greater new york city area, university of illinois at urbana-champaign, cicc, china life insurance co.ltd"
U27517,"greater seattle area, shanghai jiao tong university, amazon, microsoft, texas a&amp;m university"
U27510,"san francisco bay area, tsinghua university, facebook"
U27511,"china, dalian university of technology, alibaba cloud computing company, adecco group, careerfocus"
U27512,"shanghai city china, microsoft"
U27513,"greater new york city area, shanghai jiao tong university, morgan stanley, ubs investment bank, princeton university, belll labs, qualcomm"
U27468,"urbana-champaign illinois area, university of illinois at urbana-champaign, lyric opera of chicago, athenaeum theatre, about face theatre"
U27469,"greater new york city area, university of illinois at urbana-champaign, fueled, bizbash, twenty what magazine, dow jones, central new york business journal, green mom magazine, illini media, international student and scholar services at university of urbana-champaign, mckinley health center university of illinois at urbana-champaign, university broadcasting station guangdong university of foreign studies, shenzhen media group, shenzhen economic daily"
U27460,"san francisco bay area, university of california berkeley, yelp.com, self employed, uc berkeley: department of human resources, nicholas c. petris center, c&amp;m equity solutions llc."
U27461,"urbana-champaign illinois area, university of illinois at urbana-champaign, illinois business consulting, university of illinois at urbana-champaign, pricewaterhousecoopers zhong tian cpas limited company, bank of china"
U27462,"greater san diego area, qualcomm"
U27463,"greater new york city area, shanghai jiao tong university, qualcomm"
U27464,"china, fudan university, paiqoo.com, yitalent.com, anncareer consulting, lenovo mobile"
U27465,"china, shanghai jiao tong university, morgan stanley"
U27466,"greater chicago area, university of illinois at urbana-champaign, marquette associates, rotary international, illinois business consulting, servant financial, four seasons house, university of chicago"
U27467,"greater new york city area, university of illinois at urbana-champaign, state farm insurance, department of economics - university of illinois at urbana-champaign, department of finance - university of illinois at urbana-champaign"
U16127,"greater boston area, university of illinois at urbana-champaign, robert bosch gmbh, schlumberger, mathematical biosciences institute ohio state univeristy, institute for mathematics and its application university of minnesota, stanford university"
U16126,"greater boston area, peking university, harvard university"
U16129,"shanghai city china, university of illinois at urbana-champaign"
U27644,"urbana-champaign illinois area, manipal institute of technology, university of illinois at urbana-champaign, cisco systems, ibm, national informatics centre, mtnl broadband"
U27645,"paris area france, dimelo"
U27646,"toronto canada area, tsinghua university, mcmaster university, caterpillar inc. at peoria proving ground"
U27647,"san francisco bay area, tsinghua university, responsys, oracle, intel china research center"
U27640,"china, cueb, career international"
U27641,"houston texas area, dresser-rand"
U27642,"san francisco bay area, quantcast"
U27643,"san francisco bay area, harvey mudd college, yelp, mi-wuk village mutual water company, py2exe, aver development corporation, lab126, animatrix, xerox"
U27648,"greater new york city area, tongji university, rutgers university, shanghai jiao tong university, intel"
U27649,"greater pittsburgh area, shanghai jiao tong university, google, medallia inc., putao (http: pt.sjtu.edu.cn) p2p sharing community in shanghai jiao tong university, morgan stanley"
U4620,greater new york city area
U4621,urbana-champaign illinois area
U4622,nanjing jiangsu china
U4623,"greater boston area, tsinghua university, abbott laboratories, boehringer ingelheim pharmaceuticals"
U4624,"greater boston area, university of illinois at urbana-champaign, geode capital management, plymouth rock assurance, university of illinois at urbana-champaign, illinois business consulting, jiahe life insurance company"
U4625,"greater boston area, university of science and technology of china, boston university, university of colorado at boulder"
U4626,"providence rhode island area, university of science and technology of china, brown university, university of science and technology of china, chinese academy of sciences"
U4627,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U4628,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U4629,urbana-champaign illinois area
U11588,"greater boston area, peking university, mit, university of illinois at urbana-champaign"
U11589,"san francisco bay area, peking university, c2 education, spaceport, barker blue, brc imagination arts, chinese film collection at usc"
U11582,"beijing city china, zhejiang university, cicc, morgan stanley"
U11583,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U11580,"greater detroit area, fudan university, google, yahoo!, microsoft research asia"
U11581,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign, microsoft, facebook, tsinghua universtiy, anrg group university of southern california"
U11586,"china, shanghai jiao tong university, oracle, ctrip, c3, augmentum"
U11587,urbana-champaign illinois area
U11584,"greater philadelphia area, shanghai jiao tong university, university of pennsylvania"
U11585,"urbana-champaign illinois area, zhejiang university, microsoft research, university of illiniois, facebook, google"
U7027,"san francisco bay area, university of illinois at urbana-champaign, andreessen horowitz, stanford university, groupon, university of illinois at urbana-champaign, lewis &amp; clark community college"
U7026,"urbana-champaign illinois area, university of illinois at urbana-champaign, louisiana state university, univ. of illinois urbana-champaign, sandia national laboratories, argonne national laboratory, lsu center for computation and technology, lawrence berkeley national laboratory"
U7024,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U4438,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign, act"
U2657,"san francisco bay area, peking university, twitter, cfa institute, university of illinois at urbana-champaign, facebook, yahoo!"
U2656,"urbana-champaign illinois area, peking university, university of illinois at urbana-champaign, microsoft research asia"
U2655,"urbana-champaign illinois area, harbin institute of technology, university of illinois at urbana-champaign, penn state university, harbin institute of technology"
U2654,"china, beihang university, h-line ogilvy, china mobile, microsoft research asia"
U2653,"beijing city china, national chiao tung university, skywatch innovation inc., microsoft, mediatek, network benchmarking lab"
U2652,"greater los angeles area, university of electronic science and technology of china, microsoft research redmond, microsoft research asia, ngn lab in tsinghua university"
U2651,"greater new york city area, pythagorean culture, imagine technical advisory, barasheet consulting and talent management, numerous domains: music retail (fashion) and banking"
U2650,"brisbane area australia, nanjing university, university of queensland, microsoft reseach asia, nokia siemens networks"
U2659,"beijing city china, zhejiang university, nanyang technological university, innovation works, zhejiang university, microsoft"
U2658,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U11618,urbana-champaign illinois area
U11619,"london united kingdom, cayman atlantic ltd"
U22747,"urbana-champaign illinois area, university of illinois at urbana-champaign, birla institute of technology, university of illinois at urbana-champaign, intel, oracle india pvt ltd, microsoft research india labs, bhabha atomic research center"
U11612,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U11613,"china, peking university, tsinghua university, tsinghua university, microsoft research asia, carnegie mellon university"
U11610,"greater new york city area, columbia university"
U11611,"greater new york city area, bilkent &#xdc;niversitesi, stony brook university, carnegie mellon university, ibm t. j. watson research center, microsoft corporation"
U11616,"kitchener canada area, university of waterloo"
U11617,"san francisco bay area, columbia university - fu foundation school of engineering and applied science, google"
U11614,"richland kennewick pasco washington area, wsu center for precision and automated agricultural systems"
U11615,"sacramento california area, uc davis"
U23167,"varanasi area india, institute of technology bhu, la martiniere girls' college lucknow, iit bhu, samsung india software operations"
U2711,"greater los angeles area, zhejiang university, ucla"
U2723,"greater los angeles area, tsinghua university, pinterest, ucla, google, tsinghua university, microsoft research asia"
U2722,"urbana-champaign illinois area, university of illinois at urbana-champaign, uiuc cognitive computation group, uiuc data mining research group, amazon, ep technologies co."
U2721,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign, hkust, noah's ark lab huawei technologies, microsoft, ibm, google"
U2720,urbana-champaign illinois area
U2727,"greater pittsburgh area, zhejiang university, twitter, zhejiang university cloud computing group, cdc software"
U2726,"china, zhejiang university, microsoft research asia"
U2725,china
U2724,"urbana-champaign illinois area, eastern illinois university, university of illinois"
U2729,"greater new york city area, zhejiang university, columbia university in city of new york, new oriental education &amp; technology group (nyse:edu), roland berger strategy consultants, china merchants securities co. ltd."
U2728,"china, zhejiang university, microsoft research asia"
U8713,san francisco bay area
U8714,"oxford united kingdom, istanbul technical university, queen mary university of london, oxford brookes university, tu berlin deutsche telekom laboratories, inria, university of illinois at urbana-champaign, istanbul technical university"
U8715,"san francisco bay area, ricoh innovations inc."
U8719,"urbana-champaign illinois area, bangladesh university of engineering and technology, university of illinois at urbana-champaign, national center for supercomputing applications"
U18659,"shanghai city china, angstrom international"
U27509,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign"
U27508,"china, university of illinois at urbana-champaign, university of international business and economics, citic securities, jiangsu sainty corp.ltd., newmargin ventures, standard chartered bank, agricultural bank of china"
U27503,"china, shanghai jiao tong university, sap ag, sap china"
U27502,"san francisco bay area, university of science and technology of china, adobe systems, university of illinois at urbana-champaign, kodak research lab, nec laboratories america"
U27501,"greater new york city area, tsinghua university, qualcomm research, csl @ uiuc, goldman sachs, microsoft research, technicolor (thomson) paris research lab, communication network lab in tsinghua university"
U27500,"san francisco bay area, harvey mudd college, yelp, citadel investment group, harvey mudd college, microsoft research india"
U27507,"urbana-champaign illinois area, goldman sachs, university of illinois at urbana-champaign"
U27506,vancouver canada area
U27505,"san francisco bay area, tsinghua university, foursquare, microsoft research &amp; bing, google, linkedin"
U27504,"san francisco bay area, tsinghua university, facebook, apache software foundation, yahoo!"
U28714,"urbana-champaign illinois area, university of illinois at urbana-champaign, universidad del valle de guatemala, university of illinois at urbana-champaign, samsung telecommunications america, nokia research center, universidad del valle de guatemala"
U27477,"greater seattle area, university of washington"
U27476,"greater new york city area, shanghai jiao tong university, ibm, nyse euronext, skim.me, shanghai pudong development bank, qad"
U27475,"austin texas area, university of texas at austin, university of texas at austin, paypal, yelp.com, samsung engineering &amp; construction, protect america inc., ellusionist inc., adaptive home inc, tokyo steakhouse, modern japan development llp"
U27474,"san francisco bay area, university of california santa barbara, yelp"
U27473,"shanghai city china, usi università della svizzera italiana"
U27472,"greater seattle area, shanghai jiao tong university, microsoft corporation"
U27471,"greater philadelphia area, university of illinois at urbana-champaign, china post ecommerce, university of illinois at urbana-champaign, hu-friedy mfg. co. llc, china telecom"
U27470,"beijing city china, conservatoire national des arts et m&#xe9;tiers, tsinghua university, jobmet, goldentophr &amp; manpower, cebm group, ibm, microsoft, hsbc, dell"
U27479,"san francisco bay area, brown university, yelp.com, self, dorsu, kiva.org, strakonice basketball club"
U27478,"san francisco bay area, case western reserve university, yelp.com, becker web solutions llc, codonics, keygroup consulting"
U2704,"urbana-champaign illinois area, paypal"
U16115,"united states, university of illinois at urbana-champaign"
U16117,"greater new york city area, ernst and young"
U13988,"urbana-champaign illinois area, sharif university of technology, wolfram research"
U13989,"greater seattle area, microsoft"
U13984,"united states, bon ton stores inc."
U13985,"kitchener canada area, rose-hulman institute of technology, desire2learn, university of illinois at urbana-champaign, ibm research, us army corps of engineers, rose-hulman ventures"
U13986,"urbana-champaign illinois area, carnegie mellon university, hewlett-packard laboratories, university of illinois at urbana-champaign, google, ibm, carnegie mellon university"
U13987,"greater st. louis area, department of computer science southern illinois university"
U13980,"greater chicago area, s&c electric company, ieee and cigre"
U13981,"raleigh-durham north carolina area, sharif university of technology, institute for transportation research and education (itre), university of illinois at urbana-champaign"
U13982,"bryan college station texas area, texas a&m university"
U13983,"greater new york city area, sharif university of technology, bloomberg, university of illinois at urbana-champaign"
U27653,"vancouver canada area, university of british columbia"
U27652,"london united kingdom, prop high frequency trading firm"
U27651,"urbana-champaign illinois area, xiamen university, university of illinois at urbana-champaign, xiamen university"
U27650,"greater chicago area, sun yat-sen university	jul 2010, xr trading, marketaxess ltd, cozad asset management inc, accenture beijing, china development bank, china mobile"
U27657,"austin texas area, university of texas at austin, ibm, university of texas at austin, yelp.com"
U27656,"san francisco bay area, case western reserve university, graffiti labs, yelp.com, independent, apple inc., space train, mimvista corp., infusion partners"
U27655,"hong kong, shanghai jiao tong university, chinese university of hong kong, uc santa barbara, huawei, intel corporation"
U27654,"greater seattle area, amazon.com"
U27659,"san francisco bay area, space systems loral"
U27658,"brazil, indt"
U13966,"urbana-champaign illinois area, university of tehran, university of illinois at urbana-champaign, autodesk, illinois department of corrections capital programs unit, building research council, burt hill, keo international consultants, design core [4s]"
U13967,urbana-champaign illinois area
U13964,"san francisco bay area, fx palo alto laboratory"
U13965,"greater chicago area, university of illinois at urbana-champaign, acquity group, robotics and neuro-mechanical systems laboratory"
U13962,"urbana-champaign illinois area, manipal institute of technology, university of illinois at urbana-champaign, indian institute of technology kanpur"
U13963,"san francisco bay area, virginia commonwealth university, stackmob, university of illinois at urbana-champaign"
U13960,"urbana-champaign illinois area, qualcomm, university of illinois - coordinated science laboratory"
U13961,"urbana-champaign illinois area, sharif university of technology, university of illinois at urbana-champaign, northern illinois university"
U13968,"greater chicago area, north central college, psycray corp, usa strategies inc., affluence corporation, searchchannel llc"
U13969,"urbana-champaign illinois area, sharif university of technology, qualcomm"
U27569,"greater chicago area, illinois institute of technology, china investment corporation, businux inc, cme group, illinois institute of technology, deutsche bank, tianxiawen"
U11599,"beijing city china, shanghai jiao tong university, daimler"
U11598,"shanghai city china, shanghai jiao tong university, huawei noah's ark research lab, shanghai jiao tong university, deri, microsoft research asia"
U11591,"urbana-champaign illinois area, university of illinois at urbana-champaign, beijing language and culture university, office of community college research and leadership at university of illinois, family resiliency center uiuc, department of kinesiology and community health, department of educational psychology, chinese proficiency test center, beijing language and culture university"
U11590,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign, shanda games"
U11593,urbana-champaign illinois area
U11592,"urbana-champaign illinois area, shanghai jiao tong university, university of illinois at urbana-champaign, transportation technology center inc"
U11595,san francisco bay area
U11594,"west palm beach florida area, shanghai jiao tong university, epoca inc."
U11597,"beijing city china, baidu inc."
U11596,"hong kong, shanghai jiao tong university, nanyang technological university"
U27944,"united states, nanjing university, university of illinois at urbana-champaign, illinois business consulting, nsf uiuc cuahsi hydrosynthesis summer school"
U18959,china
U2640,"beijing city china, neusoft corporation"
U2641,"greater new york city area, tsinghua university, tower research capital llc, university of illinois at urbana-champaign, shareri http: shareri.org, qualcomm flarion technologies, microsoft research asia, laboratory for bioinformatics and computational biology hkust"
U2642,"urbana-champaign illinois area, huazhong university of science and technology, yahoo!, university of illinois at urbana-champaign, ibm"
U2643,"hong kong, zhejiang university"
U2644,"china, zhejiang university, carnegie mellon university, zhejiang university, ucla"
U2645,"san francisco bay area, sigkdd, linkedin"
U2646,"beijing city china, tsinghua university"
U2647,"greater seattle area, renmin university of china, microsoft research"
U2648,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft, university of illinois at urbana-champaign"
U2649,"urbana-champaign illinois area, shanghai university of finance and economics, bocom international, inventiv health, glaxosmithkline plc, zhongrong international trust co. ltd"
U11609,beijing city china
U11608,"china, china galaxy investment management co. ltd"
U11601,urbana-champaign illinois area
U11600,"stockholm sweden, china agricultural university, kth royal institute of technology, eidgen&#xf6;ssische technische hochschule z&#xfc;rich"
U11603,"greater new york city area, nanjing university of science and technology, ibm, infolab usc, esri"
U11602,"san francisco bay area, stanford university, sibblingz inc, youweb incubator"
U11605,"urbana-champaign illinois area, university of illinois at urbana-champaign, cygnas corporation, university of illinois at urbana-champaign, rok army"
U11604,"greater new york city area, ibm research"
U11607,"springfield massachusetts area, mount holyoke college, cicc, mount holyoke college, uob kay hian, bluecard software technology co. ltd, university of illinois at urbana-champaign"
U11606,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign, microsoft research, facebook, ibm tj watson research center"
U2738,"greater chicago area, university of illinois at urbana-champaign, google, garmin international"
U2739,"state college pennsylvania area, beijing university of post and telecommunications, penn state university"
U2734,"urbana-champaign illinois area, national taiwan university, microsoft, google inc"
U2735,"london united kingdom, university college london u. of london, campbell north, investec"
U2736,"san francisco bay area, university of new south wales, google, microsoft research asia, national institute of informatics, nicta, avaya"
U2737,"greater seattle area, microsoft research redmond"
U2730,"urbana-champaign illinois area, university of illinois at urbana-champaign, south china agricultural university, yahoo!, university of illinois at urbana-champaign, sichuan hwadee inc."
U2731,"beijing city china, tongji university, microsoft research asia, design strategy &amp; management department of industrial design tsinghua university, nokia research center, yonye electrical appliance co. ltd, lenovo, mitsubishi electric research labs, china bridge international, loe design, architecture design &amp; research institute of tongji university (group) co. ltd."
U2732,"san francisco bay area, university of cambridge, university of novi sad, plug &amp; play ventures, plug &amp; play tech center, competition for best technological innovation, e-synergy london, moviestorm, vip fund, german technical cooperation (gtz) gmbh, research directorate-general european commission brussels, council of europe, balkanidea novi sad"
U2733,"san francisco bay area, shanghai jiao tong university, walmart ecommerce, twitter, microsoft research"
U8276,"urbana-champaign illinois area, bharati vidyapeeth's college of engineering, university of illinois at urbana-champaign, strategic healthcare it advanced research projects on security, ge global research, drishtee"
U8279,"urbana-champaign illinois area, information trust institute, university of illinois at urbana-champaign"
U24223,"urbana-champaign illinois area, sharif university of technology, university of illinois at urbana-champaign, national center for atmospheric research, hdf group"
U18606,"china, jobmet"
U18607,"beijing city china, microsoft"
U18604,shanghai city china
U18605,"beijing city china, proking management consulting"
U18602,"shanghai city china, unistrong"
U18603,"china, iqiyi"
U18600,"shanghai city china, ebay"
U18601,"shanghai city china, ebay"
U18608,"beijing city china, smartisan technology (beijing) co. ltd."
U18609,san francisco bay area
U24539,"greater chicago area, university of alabama in huntsville, sap, syclo, university of illinois at urbana-champaign, lawrence livermore national laboratory, esi group"
U13973,"greater boston area, massachusetts institute of technology, mit lincoln laboratory"
U13972,"austin texas area, sharif university of technology, university of texas at austin, university of illinois at urbana-champaign, uc santa barbara, network geographics inc, advanced communications research institute (acri), electronics research center, iran telecommunication research center"
U27312,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft"
U13978,"greater philadelphia area, ta instruments"
U16108,"urbana-champaign illinois area, peking university, university of illinois at urbana-champaign, peking university"
U16102,"greater chicago area, peking university, credit suisse, goldman sachs, gelber group llc"
U13999,"greater detroit area, sharif university of technology, wayne state university, university of california at san diego, simon fraser university, university of illinois at urbana-champaign, sharif university of technology"
U13998,united states
U13993,"greater los angeles area, sharif university of technology, salesforce.com"
U13992,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U13991,san francisco bay area
U13990,"orange county california area, oculus vr, university of illinois at urbana-champaign"
U13997,"san francisco bay area, case western reserve university, optimizely, carrotsticks, google"
U13996,"san francisco bay area, bucknell university, palantir technologies, nvidia, bbn technologies, sonix"
U13995,urbana-champaign illinois area
U13994,"urbana-champaign illinois area, aurora university, university of illinois at urbana-champaign, pearson north america, pratt &amp; whitney, microsoft, saic, nvidia, ati, adobe corp, teaching company, evans &amp; sutherland computer corp., washington state university, blue-sky | vifx, kleiser-walczak"
U13975,urbana-champaign illinois area
U13974,urbana-champaign illinois area
U13977,"greater seattle area, k.n.toosi university of technology, microsoft, university of central florida, epfl, payasoft co."
U13976,"urbana-champaign illinois area, tehran university tehran iran, university of illinois at urbana-champaign, national center for atmospheric research, illinois state geological survey, iranian offshore engineering and construction company (ioec), research institute of petroleum industry of iran"
U13971,"bloomington indiana area, indiana university bloomington"
U13970,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U27318,"greater chicago area, university of illinois at urbana-champaign, campus middle school for girls, university of illinois at urbana-champaign, facebook, microsoft, alphaworks capital management llc, university of tennessee"
U27319,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U27316,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U27317,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U27314,"urbana-champaign illinois area, university of illinois at urbana-champaign, hxt group inc, henan harvest chem co. ltd"
U27315,"urbana-champaign illinois area, university of illinois at urbana-champaign, callison"
U13979,"urbana-champaign illinois area, sharif university of technology, university of illinois - coordinated science laboratory"
U27313,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft, university of illinois at urbana-champaign, intel corporation"
U27310,urbana-champaign illinois area
U27311,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft windows live, bi worldwide, university of illinois at urbana-champaign"
U16079,"urbana-champaign illinois area, lam research, micron technology, university of illinois at urbana-champaign"
U16078,"urbana-champaign illinois area, nanyang technological university, university of illinois at urbana-champaign"
U27792,"greater los angeles area, digital artist management"
U27793,"urbana-champaign illinois area, university of illinois at urbana-champaign, jc entertainment llc"
U27790,"columbia missouri area, east china university of science and technology, abb, new oriental education &amp; technology group (nyse:edu), flextronics mfg. co. ltd."
U27791,"greater atlanta area, shanghai jiao tong university, google, georgia institute of technology"
U27796,"shenzhen guangdong china, guangdong polytechnical normal university, bond west consultants, comrise consultant, tophunter"
U27797,vancouver canada area
U27794,"china, deloitte touche tohmatsu"
U27795,"china, shanghai jiao tong university, sap, shanghai changeman technology company"
U27798,"greater detroit area, shanghai jiao tong university, university of michigan, ibm almaden research center"
U27799,"china, hebei university, light hr consulting co. ltd."
U7040,"fayetteville north carolina area, north carolina state university, freelance, ohsu, academic autistic spectrum partnership in research and education, society for participatory medicine, university of virginia health system, eindhoven university of technology, merge agency, air2web, jboss, adler planetarium"
U18947,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois at urbana-champaign"
U18941,"urbana-champaign illinois area, beijing university of post and telecommunications, queen mary u. of london, cerner corporation, informatics institute university of illinois at urbana-champaign, intel corporation, zte"
U18942,"urbana-champaign illinois area, xiamen university, university of illinois at urbana-champaign, xiamen university"
U19898,"houston texas area, university of illinois at urbana-champaign, bp, uiuc nuclear physics laboratory, kraft foods"
U19893,"urbana-champaign illinois area, university of illinois at urbana-champaign, kimberly-clark, lyondellbasell, moore research group, university of illinois at urbana-champaign, american institute of chemical engineers, earth friendly products, starbucks coffee company"
U7196,"greater new york city area, university of illinois at urbana-champaign, capital iq a division of standard and poor's, microsoft corporation, allstate"
U4569,"urbana-champaign illinois area, jilin university, univeristy of illinois at urbana-champaign, university of illinois at urbana-champaign"
U4568,"san francisco bay area, shanghai jiao tong university, google, university of illinois at urbana-champaign, samsung, bell laboratories"
U4563,"providence rhode island area, yanjiang township peasant fund cooperation, jinshentian group, jst real estate"
U4562,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of science and technology of china, university of illinois at urbana-champaign, university of science and technology of china, hkust"
U4567,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U4566,"paris area france, essec - essec business school, renmin university of china, gie axa, axa france, cnpc international ltd., myspace china"
U4565,"urbana-champaign illinois area, peking university, development dimensions international (ddi), human resources research organization (humrro), applied technologies for learning in arts &amp; sciences (atlas) university of illinois., act, procter &amp; gamble, state farm insurance, siemens"
U4564,"hong kong, standard chartered bank"
U2749,"greater pittsburgh area, faculty of electronic information and electrical engineering dalian university of technology"
U2748,"greater chicago area, advanced financial modeling (in progress), financial and valuation modeling, northwestern university, mm social capital, ubs wealth management, china merchants securities co. ltd., bank of china"
U2741,"urbana-champaign illinois area, peking university"
U2740,"urbana-champaign illinois area, university of international business and economics, university of illinois at urbana-champaign, honeywell aerospace, aon hewitt, shell, bank of china"
U2743,"santa barbara california area, zhejiang university, apple, uc santa barbara, university of california santa barbara, zhejiang university, microsoft china, ucla"
U2742,"greater detroit area, zhejiang university, university of michigan ann arbor, singapore management university"
U2745,"new delhi area india, iiit delhi, university of illinois at urbana-champaign, microsoft, iiit delhi"
U2744,"albany new york area, rensselaer polytechnic institute"
U2747,"urbana-champaign illinois area, tianjin university, university of illinois at urbana-champaign, tianjin university, yantai wanhua polyurethanes co. ltd, baichuan huitong chemical engineering &amp; techanologies, yantai jinhui cuprum industrial co. ltd"
U2746,"san francisco bay area, beijing institute of technology, linkedin, university of massachusetts amherst, beijing institute of technology"
U1279,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U14657,"cincinnati area, beijing language and culture university, miami university, chineseyourway, chinese 360, harvard beijing academy, corvinus university of budapest"
U14656,"bloomington indiana area, center for evaluation and education policy (ceep) iub"
U14659,"san francisco bay area, university of illinois at urbana-champaign - college of business, nanjing normal university, zmodo technology corporation ltd."
U14658,"urbana-champaign illinois area, tsinghua university, university of illinois at urbana-champaign"
U18615,"hangzhou zhejiang china, bringnova"
U18614,"china, elites executive search"
U18617,"shanghai city china, cxc capital"
U18616,"china, economy&nation weekly xin hua news agency"
U18611,"hangzhou zhejiang china, alibaba.com"
U18610,"china, funguide"
U18613,"shanghai city china, baidu inc."
U18612,china
U18619,"hangzhou zhejiang china, alibaba.com"
U18618,"china, talent lead"
U14085,"urbana-champaign illinois area, university of illinois at urbana-champaign"
U14080,"urbana-champaign illinois area, indian institute of technology roorkee, university of illinois at urbana-champaign, hewlett-packard laboratories, independent contractor, microsoft, oracle"
U14081,"san francisco bay area, indian institute of technology bombay, google, facebook, university of illinois at urbana-champaign, worldquant llc, indian institute of technology bombay, ubs"
U18648,"united states, finance"
U14013,"urbana-champaign illinois area, portland state university, university of illinois at urbana-champaign-institute for genomic biology, university of illinois at urbana-champaign-cell and developmental biology, epigenx pharmaceutical"
U14012,"urbana-champaign illinois area, iran university of science and technology, atsp innovations, university of illinois at urbana-champaign, micron technology, virginia tech, sazeh consultants"
U14011,"greater chicago area, university of illinois at urbana-champaign, rsa medical, tcf inventory finance, volition inc, university of illinois at urbana-champaign"
U2102,"urbana-champaign illinois area, university of illinois, benedictine university, share horse rescue, rccsec"
U14010,"urbana-champaign illinois area, tsinghua university, facebook, knowledge-based systems, nvidia"
U24083,"beijing city china, tsinghua university"
U14016,"greater seattle area, microsoft research"
U24081,"san francisco bay area, santa clara university"
U24080,"urbana-champaign illinois area, peking university, google, university of illinois at urbana-champaign, at&amp;t labs research, microsoft research asia"
U27309,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft"
U27308,urbana-champaign illinois area
U27305,"urbana-champaign illinois area, university of illinois at urbana-champaign, quantcast, university of illinois at urbana-champaign, amazon web services, yahoo!"
U27304,orange county california area
U27307,"urbana-champaign illinois area, university of illinois at urbana-champaign, university of illinois enterprise system optimization laboratory"
U27306,"urbana-champaign illinois area, university of illinois at urbana-champaign, microsoft, university of illinois at urbana-champaign"
U27301,"urbana-champaign illinois area, university of illinois at urbana-champaign, john deere, university of illinois at urbana-champaign, shenyin wanguo hk ltd., siemens"
U27300,"urbana-champaign illinois area, university of illinois at urbana-champaign - college of business, itochu prominent usa llc, university of illinois at urbana-champaign, hong ye investment company, ernst &amp; young, kpmg"
U27303,"greater seattle area, university of illinois at urbana-champaign, microsoft, motorola solutions"
U27302,"greater chicago area, university of illinois at urbana-champaign, ernst and young"
U27781,"columbus ohio area, shanghai jiao tong university, google, ohio state university, shanghai jiao tong university, morgan stanley information technology (shanghai)"
U27780,shanghai city china
